date,headline,content,url,source,country,primary_agenda,primary_category,political_categories,cultural_categories,political_score,cultural_score
2022-11-15,Centern på väg mot Magdalena Andersson,"Oisín Cantwell Nyhetskolumnist Detta är en kommenterande text. Analys och ställningstaganden är skribentens. Publicerad 11.51 – Om vi ska samarbeta med Vänsterpartiet eller ej är en öppen fråga, säger plötsligt blivande centerledaren Elisabeth Thand Ringqvist. En signal så god som någon om att hennes parti kommer att ansluta till Magdalena Anderssons lag. Thand Ringqvist, av Centerpartiets valberedning föreslagen som ny partiledare, intervjuades i P1 i morse. Hon lät i allt väsentligt som alla andra politiker som har styrt det här sargade lilla partiet på senare tid, men så är hon också den tredje partiledaren för C i år, tid och möjligheter till politikutveckling saknas. Jobben måste bli fler, tillväxten måste upp, utsläppen måste ner, klassisk centerpolitik. Men det tog inte ens en minut innan intervjun körde fast. En röst på Centerpartiet är en röst på att byta regering. Till vilken regering då? undrade programledaren Mikael Kulle. – Det får vi återkomma med. Vi vill ha en regering men är inte helt på det klara med hur den ska se ut, svarade Thand Ringqvist. Nu fanns det ingen anledning att anta att den blivande partiledaren skulle ge tydliga besked innan stämman nästa vecka formellt utser henne till posten. Men ändå. Det här partiet har stått och stampat i en halv evighet nu. Centern vill prata sakpolitik, gärna för mig, men hur en regering ser ut är en inte oväsentlig detalj i den liberala drömmen om att maximera sitt inflytande. Men så skedde någonting oväntat. C har som bekant helt stängt dörren till SD. Men hur är det med V? – Jag tänker inte ge något besked om huruvida vi kommer ge Vänsterpartiet inflytande eller ej. Det är en öppen fråga. En öppen fråga? Muharrem Demirok, om någon nu minns honom, sa ett tydligt nej till Nooshi Dadgostar. Han ville se Magdalena Andersson som statsminister, men ”såg inga möjligheter” att samarbeta med Vänsterpartiet. Den nya centerledaren är betydligt vagare. En behöver inte vara professor i statsvetenskap för att se åt vilk",https://www.aftonbladet.se/nyheter/kolumnister/a/kwqEyQ/c-ar-pa-vag-att-mjukna-mot-v,Aftonbladet,sweden,political,governance,"elections,governance,parties",arts,4,1
2022-11-04,Ryska mannen mördar grannen – allting filmas,Kryper fram på natten • ”Stäng dörren!” Borgmästarens utspel möttes av storjubel Uppgifter efter bilderna i natt • Se tillslaget mot kraftverket Reaktionen på den desperata vädjan Nådde 50 meters höjd – sen kraschade det Debatten i riksdagen hettar till Drönarattack i Svarta havet Filmen visar skottdramat i Ohio Nordkoreanska elittrupper tillbaka från Ryssland i uppvisning Hörde skriken och sprang dit Kvinnans dramatiska agerande inför alla Elisabeth Thand Ringqvist om jämförelsen med Hatt Elisabeth Thand Ringqvist om regeringsfrågan Paret flyr i skräck Sökermed hund och helikopter • Fyra gripna Skrek ”döda mig” enligt uppgifter Viktiga navet för oljeexport träffas av drönare Slår ner vid ukrainska bostadshus Filmerna visar kaoset • ”Livsfarliga” stormfloder,https://www.expressen.se/tv/nyheter/alexander-42-attackerade-sin-granne-mitt-bland-folk-/,Expressen,sweden,cultural,arts,governance,arts,2,2
2022-11-01,Varg dödade tre alpackor,"Tre alpackor på en gård i Marks kommun i Västra Götaland har dödats i ett vargangrepp. Alpackorna hittades på måndagskvällen, skriver Mark-Posten. Angreppet anmäldes till länsstyrelsen som på tisdagen besökte gården. På eftermiddagen bekräftade länsstyrelsen att det var varg som åsamkat alpackorna skadorna.",https://www.gp.se/nyheter/sverige/varg-dodade-tre-alpackor.55493a82-5a45-56f1-aaa9-74e9ea2ca30b,GP,sweden,unclassified,,,,0,0
2022-10-30,Efter sexköpen – hotell stängs av polis,"Under torsdagen meddelade polisen att de för första gången stoppat verksamheten hos ett hotell på grund av omfattande problem med prostitution. Mellan april 2024 och augusti 2025 har det funnits 60 ärenden gällande köp av sexuell tjänst i lokalerna, enligt SVT:s uppgifter. Trots att problemen påtalats har de inte åtgärdats under längre tid, vilket är varför polisen valt att stoppa verksamheten. Polisen har även utdömt vite om fem miljoner kronor mot hotellet. Guestits vd säger att man upphört med uthyrningar i lokalerna men överklagat beslutet.",https://www.svt.se/nyheter/video/12b418d5aa99b83e-polisen-stanger-hotell-pa-sodermalm/46axpn,SVT,sweden,political,elections,elections,,1,0
2022-10-11,Akut säkerhetsmöte efter drönarlarmen i Belgien,"Belgiens premiärminister Bart De Wever kallar till ett akut regeringsmöte efter de upprepade drönarlarmen. Trafiken på Brysselflygplatsen Zaventem står fortsatt delvis still på onsdagen. Mötet i regeringens säkerhetsråd hålls på torsdagsmorgonen efter förfrågan från landets inrikesminister. I säkerhetsrådet ingår landets försvars-, inrikes-, justitie- och utrikesminister. Tisdagskvällens drönarlarm fick flera flygplatser i Belgien att stänga i flera omgångar. Ännu på onsdagen påverkas trafiken. Bryssels främsta flygplats Zaventem varnar för fortsatta förseningar och inställda flyg ”av säkerhetsskäl” under dagen.",https://www.svd.se/a/wgygdo/akut-sakerhetsmote-efter-dronarlarmen-i-belgien,SvD,sweden,political,governance,"governance,defense",arts,3,1
2022-10-05,Bildt om Donald Trump: ”Märklige presidenten”,"I Carl Bildts nya bok får sig Donald Trump en rejäl släng av sleven. Mycket fokus ligger på den amerikanske presidentens oförmåga att hantera Vladimir Putin. ”Trump öste på med alla hedersbetygelser man kunde tänka sig”, skriver Bildt om toppmötet i Alaska den 16 augusti. Ljuduppspelningen är AI-genererad. Felaktigheter kan förekomma. Det är ingen smickrande bild av USA:s president Donald Trump som tecknas i tidigare statsministern Carl Bildts nya bok ”Vad händer nu?” som ges ut av Albert Bonniers förlag. Allt från presidentens pandemipolitik under första mandatperioden, klimatpolitiken och påtryckningstullarna sågas. Men mycket fokus ligger på Donald Trumps hantering av Rysslands anfallskrig mot Ukraina och undfallenheten mot den ryske presidenten Vladimir Putin. Detta efter att under valrörelsen 2024 ha lovat att avsluta kriget på 24 timmar Han beskriver toppmötet mellan de två ledarna i Alaska som en ”alldeles förfärlig sak”. ”Trump öste på med alla hedersbetygelser man kunde tänka sig. Röda mattor rullades ut. En speciell scen byggdes upp. Bombplan flög förbi. Och Trump bjöd in Putin att åka i sin speciella presidentlimousin. Ingenting saknades. Putin strålade”, skriver Bildt. Bildt menar att Putin skötte snacket under den efterföljande pressträffen medan Trump mest stod och såg på. ”Men vad som hade hänt var att Putin nu fått Trump att helt överge kravet på en vapenvila – och några sanktioner eller andra åtgärder var självfallet inte heller aktuella. Det som hade ­ varit kärnan i Trumps ansträngningar från första dagen var plötsligt borta. Någon amerikansk politik värd namnet fanns knappast kvar”, skriver Bildt. I Donald Trumps stab finns ingen erfarenhet av diplomati med eller kunskap om Ryssland, enligt Bildt. Redan efter att Trump talade med Putin första gången under sin andra mandatperiod valde han att ”smeka Putin medhårs, och undvika all form av kritik mot den ryska politiken”, slår Bildt fast. ”Och Putin spelade närmast övertydligt på alla Trumps svaghet",https://www.expressen.se/nyheter/varlden/bildt-om-donald-trump-marklige-presidenten/,Expressen,sweden,political,elections,"elections,governance",,2,0
2022-10-04,"Nya C-ledaren nobbar monsterlön: ""Sån jag är""","Hörde skriken och sprang dit Elisabeth Thand Ringqvist om regeringsfrågan Sökermed hund och helikopter • Fyra gripna ”Gud i himmelens helvete!” Revanschen: ”Stå så här och nöta” Misstogs för lärare – reaktionerna från klasskompisarna Halloweenkostymen som ger kalla kårar Bilderna inifrån kaoset – vadar genom avloppsvatten Hör entreprenörens reaktion på domen Expressen firar Halloween på Liseberg En död i Klippan • Polisens teori Andra skjutningen i staden – på en månad ""Inte fritt tillträde längre"" ""Inte fritt tillträde längre"" Europols jättemanöver i svenska skärgården Rekordkuppen i Malmö • ”Vi har mått ganska dåligt” Polisens film • Här slutar flykten",https://www.expressen.se/tv/nyheter/sverige/nya-c-ledaren-nobbar-monsterlon-san-jag-ar/,Expressen,sweden,political,governance,"governance,foreign_policy",arts,2,1
2022-10-02,DEBATT: Turkiet är ett paradis för svenska gängkriminella,"Turkiet tjänar pengar på svenska gängkriminella och struntar i hur många ungdomar som mördas i Sverige. Hur många unga svenskar ska behöva mista sitt liv innan justitieminister Gunnar Strömmer talar klarspråk till sin turkiske kollega? skriver Pierre Schori och Kurdo Baksi. Ljuduppspelningen är AI-genererad. Felaktigheter kan förekomma. Detta är en debattartikel. Det är skribenten som står för åsikterna i texten. DEBATT. Statsminister Ulf Kristersson har deklarerat att Sverige inte har kontroll över våldet. Många av ledarna och hjärnorna bakom den svenska gängkriminaliteten har flytt utomlands, och vissa även fått skydd. Enligt Polismyndigheten befinner sig nu 800 gängkriminella i utlandet och bedriver därifrån grovt organiserad brottslighet riktad mot vårt land. Det är dessa utlandsbaserade gängledare som nu också rekryterar pojkar mellan 13–16 år. En ljusglimt är att den svenska polisen på senare tid har lyckats hämta hem ett antal gängkriminella från ett par samarbetsvilliga länder. Så kunde till exempel ledaren för det tongivande kriminella Dalennätverket nyligen gripas i Mexiko och överlämnas till svensk polis. Irak utlämnade i oktober en känd gängkriminell – Poya Shafie greps på Arlanda. Sammanlagt har 30 gängkriminella kunnat överföras till Sverige. Nu måste också de övriga 770 svenska gängkriminella utlämnas till Sverige. Flera av de viktigaste av dessa finns i Turkiet. Men Turkiet har konsekvent ignorerat svenska utlämningskrav. Landets attityd framstår som absurd med tanke på att landets president Erdogan under processen för svenskt medlemskap i Nato gång på gång krävde att Sverige skulle utlämna upp mot 130 svensk-kurder och svensk-turkar, som mestadels är journalister, författare och akademiker, till Turkiet. De turkiska makthavarna är måna om att frihetsberöva oliktänkande men när det gäller gängkriminella gör de ingenting. Deras icke-agerande har gjort Turkiet till ett paradis för gängkriminella. De turkiska makthavarna tjänar pengar på denna kriminell",https://www.expressen.se/debatt/debatt-turkiet-ar-ett-paradis-for-svenska-gangkriminella/,Expressen,sweden,cultural,arts,"governance,foreign_policy","arts,youth_culture",2,2
2022-09-17,Trösterikt om vägen bort från dödsfällan i Bataclan,"En utskrift från Dagens Nyheter, 2025-11-05 12:11 Artikelns ursprungsadress: https://www.dn.se/kultur/trosterikt-om-vagen-bort-fran-dodsfallan-i-bataclan/ Tio år efter terrorattackerna i Paris kommer ett franskt tv-drama om gisslangruppen som överlevde skräcknatten på Bataclan. Jean-Xavier de Lestrades ”De levande” är en besvärjande och oväntat trösterik skildring av hur gemenskapens kraft kan leda vägen tillbaka till ljuset, skriver DN:s Helena Lindblad inför SVT-premiären den 5 november. Är du redan prenumerant, logga in för att fortsätta läsa. Läs DN +Allt 2 mån för 9 kr. Sedan för halva priset i ett halvår, endast 125 kr/mån. Därefter ord. pris 249 kr/mån. DN.se, Expressen.se, lokala nyhetssajter och mer ingår. Läs DN +Allt 2 mån för 9 kr. Sedan för halva priset i ett halvår, endast 125 kr/mån. Därefter ord. pris 249 kr/mån. DN.se, Expressen.se, lokala nyhetssajter och mer ingår.",https://www.dn.se/kultur/trosterikt-om-vagen-bort-fran-dodsfallan-i-bataclan/,DN,sweden,cultural,cultural_identity,,"cultural_identity,arts",0,2
2022-08-29,Ryssland tränger längre in i Ukraina,"Rysslands invasionsstyrkor flyttar sakta men säkert fram frontlinjen i Ukraina. I dagsläget bedöms de kontrollera nästan en femtedel av landet. Det ryska avancemanget skedde framför allt i krigshärjade Donetsk i öst, där strider har stått om staden Pokrovsk i nästan ett års tid. Under oktober månad har Ryssland tagit kontroll över 461 kvadratkilometer ukrainsk mark, enligt nyhetsbyrån AFP:s analys av sammanställda uppgifter från tankesmedjan Institute for the study of war (ISW). Det följer den genomsnittliga utvecklingen månad för månad i kriget i år.",https://www.svd.se/a/1MQPAe/ryssland-tranger-langre-in-i-ukraina,SvD,sweden,unclassified,,,,0,0
2022-08-24,LiverapportSenaste nytt om kriget i Gaza och Mellanöstern,Efter Hamas attack mot Israel den 7 oktober har situationen eskalerat till ett fullskaligt krig. Konflikten har också vidgats till att omfatta flera områden i Mellanöstern. Se SVT:s rapportering om händelseutvecklingen.,https://www.svt.se/nyheter/om/krig-mellan-israel-och-hamas,SVT,sweden,political,foreign_policy,foreign_policy,,1,0
2022-08-23,Kändisretreaten Baravara inifrån: ”Berätta inte vad vi gör”,"Kursgården Baravara hyllas av kändisar som Bianca Ingrosso, Måns Zelmerlöw, Anine Bing och Anders Öfvergård. Och hit söker sig även högt uppsatta företagare med ambitionen att bli bättre ledare. Men gårdens metoder är kontroversiella och kritiker talar om hjärntvätt. Expressens Nina Svanberg åkte till Dalarna och gick en av de hajpade kurserna utan att säga att hon var där som reporter. – Vad ni än gör. Berätta inte för någon vad vi gör här på Baravara. Det bara skrämmer, säger ägaren och retreatledaren Gayan under en session. Är du redan prenumerant, logga in för att fortsätta läsa. En vecka gratis, sen 29 kr/mån i 6 månader. Därefter ordinarie pris 99 kr/mån tillsvidare. Ingen bindningstid, säg upp när du vill. En vecka gratis, sen 29 kr/mån i 6 månader. Därefter ordinarie pris 99 kr/mån tillsvidare. Ingen bindningstid, säg upp när du vill. Expressen infiltrerar Baravara • Bithandduk • Ögonbindlar • Hemliga regler Bosse: ”Jävligt bra” • Började med studenternas mejl Bakom kulisserna med kronprinsessan: ”Åh, vad genant” Familjen Persson erkänner i ny bok: ”Kunde lika gärna sålt ost” Författaren Bea Uusma vägrar släppa 130-åriga mysteriet Bilderna inifrån – här ska de låsas in • Får surfplatta",https://www.expressen.se/nyheter/sverige/kandisretreaten-baravara--inifran-beratta-inte-vad-vi-gor/,Expressen,sweden,cultural,youth_culture,,youth_culture,0,1
